application/vnd.dolby.mlp,APACHE,,false,mlp
application/vnd.dolby.mobile.1,IANA,,false,
application/vnd.dolby.mobile.2,IANA,,false,
application/vnd.doremir.scorecloud-binary-document,IANA,,false,
application/vnd.dpgraph,IANA,,false,dpg
application/vnd.dreamfactory,IANA,,false,dfac
application/vnd.drive+json,IANA,,true,
application/vnd.ds-keypoint,APACHE,,false,kpxx
application/vnd.dtg.local,IANA,,false,
application/vnd.dtg.local.flash,IANA,,false,
application/vnd.dtg.local.html,IANA,,false,
application/vnd.dvb.ait,IANA,,false,ait
application/vnd.dvb.dvbisl+xml,IANA,,true,
application/vnd.dvb.dvbj,IANA,,false,
application/vnd.dvb.esgcontainer,IANA,,false,
application/vnd.dvb.ipdcdftnotifaccess,IANA,,false,
application/vnd.dvb.ipdcesgaccess,IANA,,false,
application/vnd.dvb.ipdcesgaccess2,IANA,,false,
application/vnd.dvb.ipdcesgpdd,IANA,,false,
application/vnd.dvb.ipdcroaming,IANA,,false,
application/vnd.dvb.iptv.alfec-base,IANA,,false,
application/vnd.dvb.iptv.alfec-enhancement,IANA,,false,
application/vnd.dvb.notif-aggregate-root+xml,IANA,,true,
application/vnd.dvb.notif-container+xml,IANA,,true,
application/vnd.dvb.notif-generic+xml,IANA,,true,
application/vnd.dvb.notif-ia-msglist+xml,IANA,,true,
application/vnd.dvb.notif-ia-registration-request+xml,IANA,,true,
application/vnd.dvb.notif-ia-registration-response+xml,IANA,,true,
application/vnd.dvb.notif-init+xml,IANA,,true,
application/vnd.dvb.pfr,IANA,,false,
application/vnd.dvb.service,IANA,,false,svc
application/vnd.dxr,IANA,,false,
application/vnd.dynageo,IANA,,false,geo
application/vnd.dzr,IANA,,false,
application/vnd.easykaraoke.cdgdownload,IANA,,false,
application/vnd.ecdis-update,IANA,,false,
application/vnd.ecip.rlp,IANA,,false,
application/vnd.eclipse.ditto+json,IANA,,true,
application/vnd.ecowin.chart,IANA,,false,mag
application/vnd.ecowin.filerequest,IANA,,false,
application/vnd.ecowin.fileupdate,IANA,,false,
application/vnd.ecowin.series,IANA,,false,
application/vnd.ecowin.seriesrequest,IANA,,false,
application/vnd.ecowin.seriesupdate,IANA,,false,
application/vnd.efi.img,IANA,,false,
application/vnd.efi.iso,IANA,,false,
application/vnd.emclient.accessrequest+xml,IANA,,true,
application/vnd.enliven,IANA,,false,nml
application/vnd.enphase.envoy,IANA,,false,
application/vnd.eprints.data+xml,IANA,,true,
application/vnd.epson.esf,IANA,,false,esf
application/vnd.epson.msf,IANA,,false,msf
application/vnd.epson.quickanime,IANA,,false,qam
application/vnd.epson.salt,IANA,,false,slt
application/vnd.epson.ssf,IANA,,false,ssf
application/vnd.ericsson.quickcall,IANA,,false,
application/vnd.espass-espass+zip,IANA,,false,
application/vnd.eszigno3+xml,IANA,,true,es3;et3
application/vnd.etsi.aoc+xml,IANA,,true,
application/vnd.etsi.asic-e+zip,IANA,,false,
application/vnd.etsi.asic-s+zip,IANA,,false,
application/vnd.etsi.cug+xml,IANA,,true,
application/vnd.etsi.iptvcommand+xml,IANA,,true,
application/vnd.etsi.iptvdiscovery+xml,IANA,,true,
application/vnd.etsi.iptvprofile+xml,IANA,,true,
application/vnd.etsi.iptvsad-bc+xml,IANA,,true,
application/vnd.etsi.iptvsad-cod+xml,IANA,,true,
application/vnd.etsi.iptvsad-npvr+xml,IANA,,true,
application/vnd.etsi.iptvservice+xml,IANA,,true,
application/vnd.etsi.iptvsync+xml,IANA,,true,
application/vnd.etsi.iptvueprofile+xml,IANA,,true,
application/vnd.etsi.mcid+xml,IANA,,true,
application/vnd.etsi.mheg5,IANA,,false,
application/vnd.etsi.overload-control-policy-dataset+xml,IANA,,true,
application/vnd.etsi.pstn+xml,IANA,,true,
application/vnd.etsi.sci+xml,IANA,,true,
application/vnd.etsi.simservs+xml,IANA,,true,
application/vnd.etsi.timestamp-token,IANA,,false,
application/vnd.etsi.tsl+xml,IANA,,true,
application/vnd.etsi.tsl.der,IANA,,false,
application/vnd.eu.kasparian.car+json,IANA,,true,
application/vnd.eudora.data,IANA,,false,
application/vnd.evolv.ecig.profile,IANA,,false,
application/vnd.evolv.ecig.settings,IANA,,false,
application/vnd.evolv.ecig.theme,IANA,,false,
application/vnd.exstream-empower+zip,IANA,,false,
application/vnd.exstream-package,IANA,,false,
application/vnd.ezpix-album,IANA,,false,ez2
application/vnd.ezpix-package,IANA,,false,ez3
application/vnd.f-secure.mobile,IANA,,false,
application/vnd.familysearch.gedcom+zip,IANA,,false,
application/vnd.fastcopy-disk-image,IANA,,false,
application/vnd.fdf,IANA,,false,fdf
application/vnd.fdsn.mseed,IANA,,false,mseed
application/vnd.fdsn.seed,IANA,,false,seed;dataless
application/vnd.ffsns,IANA,,false,
application/vnd.ficlab.flb+zip,IANA,,false,
application/vnd.filmit.zfc,IANA,,false,
application/vnd.fints,IANA,,false,
application/vnd.firemonkeys.cloudcell,IANA,,false,
application/vnd.flographit,IANA,,false,gph
application/vnd.fluxtime.clip,IANA,,false,ftc
application/vnd.font-fontforge-sfd,IANA,,false,
application/vnd.framemaker,IANA,,false,fm;frame;maker;book
application/vnd.frogans.fnc,IANA,,false,fnc
application/vnd.frogans.ltf,IANA,,false,ltf
application/vnd.fsc.weblaunch,IANA,,false,fsc
application/vnd.fujifilm.fb.docuworks,IANA,,false,
application/vnd.fujifilm.fb.docuworks.binder,IANA,,false,
application/vnd.fujifilm.fb.docuworks.container,IANA,,false,
application/vnd.fujifilm.fb.jfi+xml,IANA,,true,
application/vnd.fujitsu.oasys,IANA,,false,oas
application/vnd.fujitsu.oasys2,IANA,,false,oa2
application/vnd.fujitsu.oasys3,IANA,,false,oa3
application/vnd.fujitsu.oasysgp,IANA,,false,fg5
application/vnd.fujitsu.oasysprs,IANA,,false,bh2
application/vnd.fujixerox.art-ex,IANA,,false,
application/vnd.fujixerox.art4,IANA,,false,
application/vnd.fujixerox.ddd,IANA,,false,ddd
application/vnd.fujixerox.docuworks,IANA,,false,xdw
application/vnd.fujixerox.docuworks.binder,IANA,,false,xbd
application/vnd.fujixerox.docuworks.container,IANA,,false,
application/vnd.fujixerox.hbpl,IANA,,false,
application/vnd.fut-misnet,IANA,,false,
application/vnd.futoin+cbor,IANA,,false,
application/vnd.futoin+json,IANA,,true,
application/vnd.fuzzysheet,IANA,,false,fzs
application/vnd.genomatix.tuxedo,IANA,,false,txd
application/vnd.gentics.grd+json,IANA,,true,
application/vnd.geo+json,IANA,,true,
application/vnd.geocube+xml,IANA,,true,
application/vnd.geogebra.file,IANA,,false,ggb
application/vnd.geogebra.slides,IANA,,false,
application/vnd.geogebra.tool,IANA,,false,ggt
application/vnd.geometry-explorer,IANA,,false,gex;gre
application/vnd.geonext,IANA,,false,gxt
application/vnd.geoplan,IANA,,false,g2w
application/vnd.geospace,IANA,,false,g3w
application/vnd.gerber,IANA,,false,
application/vnd.globalplatform.card-content-mgt,IANA,,false,
application/vnd.globalplatform.card-content-mgt-response,IANA,,false,
application/vnd.gmx,IANA,,false,gmx
application/vnd.google-apps.document,,,false,gdoc
application/vnd.google-apps.presentation,,,false,gslides
application/vnd.google-apps.spreadsheet,,,false,gsheet
application/vnd.google-earth.kml+xml,IANA,,true,kml
application/vnd.google-earth.kmz,IANA,,false,kmz
application/vnd.gov.sk.e-form+xml,IANA,,true,
application/vnd.gov.sk.e-form+zip,IANA,,false,
application/vnd.gov.sk.xmldatacontainer+xml,IANA,,true,
application/vnd.grafeq,IANA,,false,gqf;gqs
application/vnd.gridmp,IANA,,false,
application/vnd.groove-account,IANA,,false,gac
application/vnd.groove-help,IANA,,false,ghf
application/vnd.groove-identity-message,IANA,,false,gim
application/vnd.groove-injector,IANA,,false,grv
application/vnd.groove-tool-message,IANA,,false,gtm
application/vnd.groove-tool-template,IANA,,false,tpl
application/vnd.groove-vcard,IANA,,false,vcg
application/vnd.hal+json,IANA,,true,
application/vnd.hal+xml,IANA,,true,hal
application/vnd.handheld-entertainment+xml,IANA,,true,zmm
application/vnd.hbci,IANA,,false,hbci
application/vnd.hc+json,IANA,,true,
application/vnd.hcl-bireports,IANA,,false,
application/vnd.hdt,IANA,,false,
application/vnd.heroku+json,IANA,,true,
application/vnd.hhe.lesson-player,IANA,,false,les
application/vnd.hl7cda+xml,IANA,UTF-8,true,
application/vnd.hl7v2+xml,IANA,UTF-8,true,
application/vnd.hp-hpgl,IANA,,false,hpgl
application/vnd.hp-hpid,IANA,,false,hpid
application/vnd.hp-hps,IANA,,false,hps
application/vnd.hp-jlyt,IANA,,false,jlt
application/vnd.hp-pcl,IANA,,false,pcl
application/vnd.hp-pclxl,IANA,,false,pclxl
application/vnd.httphone,IANA,,false,
application/vnd.hydrostatix.sof-data,IANA,,false,sfd-hdstx
application/vnd.hyper+json,IANA,,true,
application/vnd.hyper-item+json,IANA,,true,
application/vnd.hyperdrive+json,IANA,,true,
application/vnd.hzn-3d-crossword,IANA,,false,
application/vnd.ibm.afplinedata,IANA,,false,
application/vnd.ibm.electronic-media,IANA,,false,
application/vnd.ibm.minipay,IANA,,false,mpy
application/vnd.ibm.modcap,IANA,,false,afp;listafp;list3820
application/vnd.ibm.rights-management,IANA,,false,irm
application/vnd.ibm.secure-container,IANA,,false,sc
application/vnd.iccprofile,IANA,,false,icc;icm
application/vnd.ieee.1905,IANA,,false,
application/vnd.igloader,IANA,,false,igl
application/vnd.imagemeter.folder+zip,IANA,,false,
application/vnd.imagemeter.image+zip,IANA,,false,
application/vnd.immervision-ivp,IANA,,false,ivp
application/vnd.immervision-ivu,IANA,,false,ivu
application/vnd.ims.imsccv1p1,IANA,,false,
application/vnd.ims.imsccv1p2,IANA,,false,
application/vnd.ims.imsccv1p3,IANA,,false,
application/vnd.ims.lis.v2.result+json,IANA,,true,
application/vnd.ims.lti.v2.toolconsumerprofile+json,IANA,,true,
application/vnd.ims.lti.v2.toolproxy+json,IANA,,true,
application/vnd.ims.lti.v2.toolproxy.id+json,IANA,,true,
application/vnd.ims.lti.v2.toolsettings+json,IANA,,true,
application/vnd.ims.lti.v2.toolsettings.simple+json,IANA,,true,
application/vnd.informedcontrol.rms+xml,IANA,,true,
application/vnd.informix-visionary,IANA,,false,
application/vnd.infotech.project,IANA,,false,
application/vnd.infotech.project+xml,IANA,,true,
application/vnd.innopath.wamp.notification,IANA,,false,
application/vnd.insors.igm,IANA,,false,igm
application/vnd.intercon.formnet,IANA,,false,xpw;xpx
application/vnd.intergeo,IANA,,false,i2g
application/vnd.intertrust.digibox,IANA,,false,
application/vnd.intertrust.nncp,IANA,,false,
application/vnd.intu.qbo,IANA,,false,qbo
application/vnd.intu.qfx,IANA,,false,qfx
application/vnd.iptc.g2.catalogitem+xml,IANA,,true,
application/vnd.iptc.g2.conceptitem+xml,IANA,,true,
application/vnd.iptc.g2.knowledgeitem+xml,IANA,,true,
application/vnd.iptc.g2.newsitem+xml,IANA,,true,
application/vnd.iptc.g2.newsmessage+xml,IANA,,true,
application/vnd.iptc.g2.packageitem+xml,IANA,,true,
application/vnd.iptc.g2.planningitem+xml,IANA,,true,
application/vnd.ipunplugged.rcprofile,IANA,,false,rcprofile
application/vnd.irepository.package+xml,IANA,,true,irp
application/vnd.is-xpr,IANA,,false,xpr
application/vnd.isac.fcs,IANA,,false,fcs
application/vnd.iso11783-10+zip,IANA,,false,
application/vnd.jam,IANA,,false,jam
application/vnd.japannet-directory-service,IANA,,false,
application/vnd.japannet-jpnstore-wakeup,IANA,,false,
application/vnd.japannet-payment-wakeup,IANA,,false,
application/vnd.japannet-registration,IANA,,false,
application/vnd.japannet-registration-wakeup,IANA,,false,
application/vnd.japannet-setstore-wakeup,IANA,,false,
application/vnd.japannet-verification,IANA,,false,
application/vnd.japannet-verification-wakeup,IANA,,false,
application/vnd.jcp.javame.midlet-rms,IANA,,false,rms
application/vnd.jisp,IANA,,false,jisp
application/vnd.joost.joda-archive,IANA,,false,joda
application/vnd.jsk.isdn-ngn,IANA,,false,
application/vnd.kahootz,IANA,,false,ktz;ktr
application/vnd.kde.karbon,IANA,,false,karbon
application/vnd.kde.kchart,IANA,,false,chrt
application/vnd.kde.kformula,IANA,,false,kfo
application/vnd.kde.kivio,IANA,,false,flw
application/vnd.kde.kontour,IANA,,false,kon
application/vnd.kde.kpresenter,IANA,,false,kpr;kpt
application/vnd.kde.kspread,IANA,,false,ksp
application/vnd.kde.kword,IANA,,false,kwd;kwt
application/vnd.kenameaapp,IANA,,false,htke
application/vnd.kidspiration,IANA,,false,kia
application/vnd.kinar,IANA,,false,kne;knp
application/vnd.koan,IANA,,false,skp;skd;skt;skm
application/vnd.kodak-descriptor,IANA,,false,sse
application/vnd.las,IANA,,false,
application/vnd.las.las+json,IANA,,true,
application/vnd.las.las+xml,IANA,,true,lasxml
application/vnd.laszip,IANA,,false,
application/vnd.leap+json,IANA,,true,
application/vnd.liberty-request+xml,IANA,,true,
application/vnd.llamagraphics.life-balance.desktop,IANA,,false,lbd
application/vnd.llamagraphics.life-balance.exchange+xml,IANA,,true,lbe
application/vnd.logipipe.circuit+zip,IANA,,false,
application/vnd.loom,IANA,,false,
application/vnd.lotus-1-2-3,IANA,,false,123
application/vnd.lotus-approach,IANA,,false,apr
application/vnd.lotus-freelance,IANA,,false,pre
application/vnd.lotus-notes,IANA,,false,nsf
application/vnd.lotus-organizer,IANA,,false,org
application/vnd.lotus-screencam,IANA,,false,scm
application/vnd.lotus-wordpro,IANA,,false,lwp
application/vnd.macports.portpkg,IANA,,false,portpkg
application/vnd.mapbox-vector-tile,IANA,,false,mvt
application/vnd.marlin.drm.actiontoken+xml,IANA,,true,
application/vnd.marlin.drm.conftoken+xml,IANA,,true,
application/vnd.marlin.drm.license+xml,IANA,,true,
application/vnd.marlin.drm.mdcf,IANA,,false,
application/vnd.mason+json,IANA,,true,
application/vnd.maxar.archive.3tz+zip,IANA,,false,
application/vnd.maxmind.maxmind-db,IANA,,false,
application/vnd.mcd,IANA,,false,mcd
application/vnd.medcalcdata,IANA,,false,mc1
application/vnd.mediastation.cdkey,IANA,,false,cdkey
application/vnd.meridian-slingshot,IANA,,false,
application/vnd.mfer,IANA,,false,mwf
application/vnd.mfmp,IANA,,false,mfm
application/vnd.micro+json,IANA,,true,
application/vnd.micrografx.flo,IANA,,false,flo
application/vnd.micrografx.igx,IANA,,false,igx
application/vnd.microsoft.portable-executable,IANA,,false,
application/vnd.microsoft.windows.thumbnail-cache,IANA,,false,
application/vnd.miele+json,IANA,,true,
application/vnd.mif,IANA,,false,mif
application/vnd.minisoft-hp3000-save,IANA,,false,
application/vnd.mitsubishi.misty-guard.trustweb,IANA,,false,
application/vnd.mobius.daf,IANA,,false,daf
application/vnd.mobius.dis,IANA,,false,dis
application/vnd.mobius.mbk,IANA,,false,mbk
application/vnd.mobius.mqy,IANA,,false,mqy
application/vnd.mobius.msl,IANA,,false,msl
application/vnd.mobius.plc,IANA,,false,plc
application/vnd.mobius.txf,IANA,,false,txf
application/vnd.mophun.application,IANA,,false,mpn
application/vnd.mophun.certificate,IANA,,false,mpc
application/vnd.motorola.flexsuite,IANA,,false,
application/vnd.motorola.flexsuite.adsi,IANA,,false,
application/vnd.motorola.flexsuite.fis,IANA,,false,
application/vnd.motorola.flexsuite.gotap,IANA,,false,
application/vnd.motorola.flexsuite.kmr,IANA,,false,
application/vnd.motorola.flexsuite.ttc,IANA,,false,
application/vnd.motorola.flexsuite.wem,IANA,,false,
application/vnd.motorola.iprm,IANA,,false,
application/vnd.mozilla.xul+xml,IANA,,true,xul
application/vnd.ms-3mfdocument,IANA,,false,
application/vnd.ms-artgalry,IANA,,false,cil
application/vnd.ms-asf,IANA,,false,
application/vnd.ms-cab-compressed,IANA,,false,cab
application/vnd.ms-color.iccprofile,APACHE,,false,
application/vnd.ms-excel,IANA,,false,xls;xlm;xla;xlc;xlt;xlw
application/vnd.ms-excel.addin.macroenabled.12,IANA,,false,xlam
application/vnd.ms-excel.sheet.binary.macroenabled.12,IANA,,false,xlsb
application/vnd.ms-excel.sheet.macroenabled.12,IANA,,false,xlsm
application/vnd.ms-excel.template.macroenabled.12,IANA,,false,xltm
application/vnd.ms-fontobject,IANA,,true,eot
application/vnd.ms-htmlhelp,IANA,,false,chm
application/vnd.ms-ims,IANA,,false,ims
application/vnd.ms-lrm,IANA,,false,lrm
application/vnd.ms-office.activex+xml,IANA,,true,
application/vnd.ms-officetheme,IANA,,false,thmx
application/vnd.ms-opentype,APACHE,,true,
application/vnd.ms-outlook,,,false,msg
application/vnd.ms-package.obfuscated-opentype,APACHE,,false,
application/vnd.ms-pki.seccat,APACHE,,false,cat
application/vnd.ms-pki.stl,APACHE,,false,stl
application/vnd.ms-playready.initiator+xml,IANA,,true,
application/vnd.ms-powerpoint,IANA,,false,ppt;pps;pot
application/vnd.ms-powerpoint.addin.macroenabled.12,IANA,,false,ppam
application/vnd.ms-powerpoint.presentation.macroenabled.12,IANA,,false,pptm
application/vnd.ms-powerpoint.slide.macroenabled.12,IANA,,false,sldm
application/vnd.ms-powerpoint.slideshow.macroenabled.12,IANA,,false,ppsm
application/vnd.ms-powerpoint.template.macroenabled.12,IANA,,false,potm
application/vnd.ms-printdevicecapabilities+xml,IANA,,true,
application/vnd.ms-printing.printticket+xml,APACHE,,true,
application/vnd.ms-printschematicket+xml,IANA,,true,
application/vnd.ms-project,IANA,,false,mpp;mpt
application/vnd.ms-tnef,IANA,,false,
application/vnd.ms-windows.devicepairing,IANA,,false,
application/vnd.ms-windows.nwprinting.oob,IANA,,false,
application/vnd.ms-windows.printerpairing,IANA,,false,
application/vnd.ms-windows.wsd.oob,IANA,,false,
application/vnd.ms-wmdrm.lic-chlg-req,IANA,,false,
application/vnd.ms-wmdrm.lic-resp,IANA,,false,
application/vnd.ms-wmdrm.meter-chlg-req,IANA,,false,
application/vnd.ms-wmdrm.meter-resp,IANA,,false,
application/vnd.ms-word.document.macroenabled.12,IANA,,false,docm
application/vnd.ms-word.template.macroenabled.12,IANA,,false,dotm
application/vnd.ms-works,IANA,,false,wps;wks;wcm;wdb
application/vnd.ms-wpl,IANA,,false,wpl
application/vnd.ms-xpsdocument,IANA,,false,xps
application/vnd.msa-disk-image,IANA,,false,
application/vnd.mseq,IANA,,false,mseq
application/vnd.msign,IANA,,false,
application/vnd.multiad.creator,IANA,,false,
application/vnd.multiad.creator.cif,IANA,,false,
application/vnd.music-niff,IANA,,false,
application/vnd.musician,IANA,,false,mus
application/vnd.muvee.style,IANA,,false,msty
application/vnd.mynfc,IANA,,false,taglet
application/vnd.nacamar.ybrid+json,IANA,,true,
application/vnd.ncd.control,IANA,,false,
application/vnd.ncd.reference,IANA,,false,
application/vnd.nearst.inv+json,IANA,,true,
application/vnd.nebumind.line,IANA,,false,
application/vnd.nervana,IANA,,false,
application/vnd.netfpx,IANA,,false,
application/vnd.neurolanguage.nlu,IANA,,false,nlu
application/vnd.nimn,IANA,,false,
application/vnd.nintendo.nitro.rom,IANA,,false,
application/vnd.nintendo.snes.rom,IANA,,false,
application/vnd.nitf,IANA,,false,ntf;nitf
application/vnd.noblenet-directory,IANA,,false,nnd
application/vnd.noblenet-sealer,IANA,,false,nns
application/vnd.noblenet-web,IANA,,false,nnw
application/vnd.nokia.catalogs,IANA,,false,
application/vnd.nokia.conml+wbxml,IANA,,false,
application/vnd.nokia.conml+xml,IANA,,true,
application/vnd.nokia.iptv.config+xml,IANA,,true,
application/vnd.nokia.isds-radio-presets,IANA,,false,
application/vnd.nokia.landmark+wbxml,IANA,,false,
application/vnd.nokia.landmark+xml,IANA,,true,
application/vnd.nokia.landmarkcollection+xml,IANA,,true,
application/vnd.nokia.n-gage.ac+xml,IANA,,true,ac
application/vnd.nokia.n-gage.data,IANA,,false,ngdat
application/vnd.nokia.n-gage.symbian.install,IANA,,false,n-gage
application/vnd.nokia.ncd,IANA,,false,
application/vnd.nokia.pcd+wbxml,IANA,,false,
application/vnd.nokia.pcd+xml,IANA,,true,
application/vnd.nokia.radio-preset,IANA,,false,rpst
application/vnd.nokia.radio-presets,IANA,,false,rpss
application/vnd.novadigm.edm,IANA,,false,edm
application/vnd.novadigm.edx,IANA,,false,edx
application/vnd.novadigm.ext,IANA,,false,ext
application/vnd.ntt-local.content-share,IANA,,false,
application/vnd.ntt-local.file-transfer,IANA,,false,
application/vnd.ntt-local.ogw_remote-access,IANA,,false,
application/vnd.ntt-local.sip-ta_remote,IANA,,false,
application/vnd.ntt-local.sip-ta_tcp_stream,IANA,,false,
application/vnd.oasis.opendocument.chart,IANA,,false,odc
application/vnd.oasis.opendocument.chart-template,IANA,,false,otc
application/vnd.oasis.opendocument.database,IANA,,false,odb
application/vnd.oasis.opendocument.formula,IANA,,false,odf
application/vnd.oasis.opendocument.formula-template,IANA,,false,odft
application/vnd.oasis.opendocument.graphics,IANA,,false,odg
application/vnd.oasis.opendocument.graphics-template,IANA,,false,otg
application/vnd.oasis.opendocument.image,IANA,,false,odi
application/vnd.oasis.opendocument.image-template,IANA,,false,oti
application/vnd.oasis.opendocument.presentation,IANA,,false,odp
application/vnd.oasis.opendocument.presentation-template,IANA,,false,otp
application/vnd.oasis.opendocument.spreadsheet,IANA,,false,ods
application/vnd.oasis.opendocument.spreadsheet-template,IANA,,false,ots
application/vnd.oasis.opendocument.text,IANA,,false,odt
application/vnd.oasis.opendocument.text-master,IANA,,false,odm
application/vnd.oasis.opendocument.text-template,IANA,,false,ott
application/vnd.oasis.opendocument.text-web,IANA,,false,oth
application/vnd.obn,IANA,,false,
application/vnd.ocf+cbor,IANA,,false,
application/vnd.oci.image.manifest.v1+json,IANA,,true,
application/vnd.oftn.l10n+json,IANA,,true,
application/vnd.oipf.contentaccessdownload+xml,IANA,,true,
application/vnd.oipf.contentaccessstreaming+xml,IANA,,true,
application/vnd.oipf.cspg-hexbinary,IANA,,false,
application/vnd.oipf.dae.svg+xml,IANA,,true,
application/vnd.oipf.dae.xhtml+xml,IANA,,true,
application/vnd.oipf.mippvcontrolmessage+xml,IANA,,true,
application/vnd.oipf.pae.gem,IANA,,false,
application/vnd.oipf.spdiscovery+xml,IANA,,true,
application/vnd.oipf.spdlist+xml,IANA,,true,
application/vnd.oipf.ueprofile+xml,IANA,,true,
application/vnd.oipf.userprofile+xml,IANA,,true,
application/vnd.olpc-sugar,IANA,,false,xo
application/vnd.oma-scws-config,IANA,,false,
application/vnd.oma-scws-http-request,IANA,,false,
application/vnd.oma-scws-http-response,IANA,,false,
application/vnd.oma.bcast.associated-procedure-parameter+xml,IANA,,true,
application/vnd.oma.bcast.drm-trigger+xml,IANA,,true,
application/vnd.oma.bcast.imd+xml,IANA,,true,
application/vnd.oma.bcast.ltkm,IANA,,false,
application/vnd.oma.bcast.notification+xml,IANA,,true,
application/vnd.oma.bcast.provisioningtrigger,IANA,,false,
application/vnd.oma.bcast.sgboot,IANA,,false,
application/vnd.oma.bcast.sgdd+xml,IANA,,true,
application/vnd.oma.bcast.sgdu,IANA,,false,
application/vnd.oma.bcast.simple-symbol-container,IANA,,false,
application/vnd.oma.bcast.smartcard-trigger+xml,IANA,,true,
application/vnd.oma.bcast.sprov+xml,IANA,,true,
application/vnd.oma.bcast.stkm,IANA,,false,
application/vnd.oma.cab-address-book+xml,IANA,,true,
application/vnd.oma.cab-feature-handler+xml,IANA,,true,
application/vnd.oma.cab-pcc+xml,IANA,,true,
application/vnd.oma.cab-subs-invite+xml,IANA,,true,
application/vnd.oma.cab-user-prefs+xml,IANA,,true,
application/vnd.oma.dcd,IANA,,false,
application/vnd.oma.dcdc,IANA,,false,
application/vnd.oma.dd2+xml,IANA,,true,dd2
application/vnd.oma.drm.risd+xml,IANA,,true,
application/vnd.oma.group-usage-list+xml,IANA,,true,
application/vnd.oma.lwm2m+cbor,IANA,,false,
application/vnd.oma.lwm2m+json,IANA,,true,
application/vnd.oma.lwm2m+tlv,IANA,,false,
application/vnd.oma.pal+xml,IANA,,true,
application/vnd.oma.poc.detailed-progress-report+xml,IANA,,true,
application/vnd.oma.poc.final-report+xml,IANA,,true,
application/vnd.oma.poc.groups+xml,IANA,,true,
application/vnd.oma.poc.invocation-descriptor+xml,IANA,,true,
application/vnd.oma.poc.optimized-progress-report+xml,IANA,,true,
application/vnd.oma.push,IANA,,false,
application/vnd.oma.scidm.messages+xml,IANA,,true,
application/vnd.oma.xcap-directory+xml,IANA,,true,
application/vnd.omads-email+xml,IANA,UTF-8,true,
application/vnd.omads-file+xml,IANA,UTF-8,true,
application/vnd.omads-folder+xml,IANA,UTF-8,true,
application/vnd.omaloc-supl-init,IANA,,false,
application/vnd.onepager,IANA,,false,
application/vnd.onepagertamp,IANA,,false,
application/vnd.onepagertamx,IANA,,false,
application/vnd.onepagertat,IANA,,false,
application/vnd.onepagertatp,IANA,,false,
application/vnd.onepagertatx,IANA,,false,
application/vnd.openblox.game+xml,IANA,,true,obgx
application/vnd.openblox.game-binary,IANA,,false,
application/vnd.openeye.oeb,IANA,,false,
application/vnd.openofficeorg.extension,APACHE,,false,oxt
application/vnd.openstreetmap.data+xml,IANA,,true,osm
application/vnd.opentimestamps.ots,IANA,,false,
application/vnd.openxmlformats-officedocument.custom-properties+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.customxmlproperties+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.drawing+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.drawingml.chart+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.drawingml.chartshapes+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.drawingml.diagramcolors+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.drawingml.diagramdata+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.drawingml.diagramlayout+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.drawingml.diagramstyle+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.extended-properties+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.commentauthors+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.comments+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.handoutmaster+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.notesmaster+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.notesslide+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.presentation,IANA,,false,pptx
application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.presprops+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.slide,IANA,,false,sldx
application/vnd.openxmlformats-officedocument.presentationml.slide+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.slidelayout+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.slidemaster+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.slideshow,IANA,,false,ppsx
application/vnd.openxmlformats-officedocument.presentationml.slideshow.main+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.slideupdateinfo+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.tablestyles+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.tags+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.template,IANA,,false,potx
application/vnd.openxmlformats-officedocument.presentationml.template.main+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.presentationml.viewprops+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.spreadsheetml.calcchain+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.spreadsheetml.chartsheet+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.spreadsheetml.comments+xml,IANA,,true,
application/vnd.openxmlformats-officedocument.spreadsheetml.connections+xml,IANA,,true,
